n=500,,,,,,,
,ocsvm_pca_seed1,ocsvm_pca_seed2,ocsvm_pca_seed3,ocsvm_pca_seed5,ocsvm_pca_seed8,ocsvm_pca_seed13,ocsvm_pca_seed21
OCSVM,0.948333,0.960278,0.948889,0.945556,0.958889,0.951389,0.950833
AE,0.9575,0.966944,0.955278,0.951667,0.966944,0.957778,0.956667
IF,0.931389,0.963611,0.941389,0.953611,0.956667,0.959722,0.951389
,,,,,,,
,ocsvm_cp_seed1,ocsvm_cp_seed2,ocsvm_cp_seed3,ocsvm_cp_seed5,ocsvm_cp_seed8,ocsvm_cp_seed13,ocsvm_cp_seed21
OCSVM,0.951944,0.960278,0.947222,0.943333,0.961389,0.953056,0.952222
AE,0.951944,0.961389,0.950556,0.944722,0.9625,0.953333,0.952222
IF,0.949167,0.948889,0.929444,0.9375,0.9475,0.960278,0.948056
,,,,,,,
,ocsvm_tucker_seed1,ocsvm_tucker_seed2,ocsvm_tucker_seed3,ocsvm_tucker_seed5,ocsvm_tucker_seed8,ocsvm_tucker_seed13,ocsvm_tucker_seed21
OCSVM,0.6275,0.582778,0.605,0.634722,0.599444,0.603889,0.589722
AE,0.623889,0.579722,0.604444,0.634722,0.597222,0.602222,0.59
IF,0.735,0.791667,0.803611,0.805,0.815833,0.736667,0.749167
