n=500,,,,,,,
,ocsvm_pca_seed1,ocsvm_pca_seed2,ocsvm_pca_seed3,ocsvm_pca_seed5,ocsvm_pca_seed8,ocsvm_pca_seed13,ocsvm_pca_seed21
OCSVM,0.257342,0.25482,0.257387,0.25536,0.258874,0.255495,0.256441
AE,0.343559,0.345766,0.344505,0.344324,0.342387,0.33973,0.342477
IF,0.281486,0.315901,0.281261,0.267523,0.279189,0.279865,0.285631
,,,,,,,
,ocsvm_cp_seed1,ocsvm_cp_seed2,ocsvm_cp_seed3,ocsvm_cp_seed5,ocsvm_cp_seed8,ocsvm_cp_seed13,ocsvm_cp_seed21
OCSVM,0.254505,0.255541,0.254369,0.254595,0.25509,0.255,0.25491
AE,0.325315,0.324054,0.323198,0.328559,0.326171,0.324595,0.325676
IF,0.268964,0.257703,0.273964,0.260676,0.293919,0.280811,0.251982
,,,,,,,
,ocsvm_tucker_seed1,ocsvm_tucker_seed2,ocsvm_tucker_seed3,ocsvm_tucker_seed5,ocsvm_tucker_seed8,ocsvm_tucker_seed13,ocsvm_tucker_seed21
OCSVM,0.331802,0.332387,0.331802,0.33,0.32464,0.33527,0.331306
AE,0.331802,0.332207,0.33027,0.330721,0.325495,0.33509,0.330225
IF,0.315,0.304144,0.312117,0.307072,0.334234,0.32455,0.336306
