n=500,,,,,,,
,ocsvm_pca_seed1,ocsvm_pca_seed2,ocsvm_pca_seed3,ocsvm_pca_seed5,ocsvm_pca_seed8,ocsvm_pca_seed13,ocsvm_pca_seed21
OCSVM,0.553819,0.572917,0.578125,0.515625,0.630208,0.645833,0.574653
AE,0.600694,0.597222,0.612847,0.559028,0.682292,0.701389,0.637153
IF,0.512153,0.576389,0.626736,0.532986,0.590278,0.644097,0.532986
,,,,,,,
,ocsvm_cp_seed1,ocsvm_cp_seed2,ocsvm_cp_seed3,ocsvm_cp_seed5,ocsvm_cp_seed8,ocsvm_cp_seed13,ocsvm_cp_seed21
OCSVM,0.527778,0.527778,0.5625,0.491319,0.611111,0.628472,0.543403
AE,0.569444,0.559028,0.604167,0.53125,0.642361,0.680556,0.600694
IF,0.473958,0.473958,0.546875,0.477431,0.607639,0.602431,0.510417
,,,,,,,
,ocsvm_tucker_seed1,ocsvm_tucker_seed2,ocsvm_tucker_seed3,ocsvm_tucker_seed5,ocsvm_tucker_seed8,ocsvm_tucker_seed13,ocsvm_tucker_seed21
OCSVM,0.607639,0.611111,0.635417,0.631944,0.576389,0.616319,0.611111
AE,0.605903,0.614583,0.638889,0.635417,0.581597,0.619792,0.616319
IF,0.546875,0.626736,0.711806,0.59375,0.638889,0.553819,0.697917
