n=500,,,,,,,
,ocsvm_pca_seed1,ocsvm_pca_seed2,ocsvm_pca_seed3,ocsvm_pca_seed5,ocsvm_pca_seed8,ocsvm_pca_seed13,ocsvm_pca_seed21
OCSVM,0.854938,0.902006,0.898148,0.814043,0.921296,0.908179,0.883488
AE,0.847222,0.905864,0.904321,0.8125,0.924383,0.906636,0.888117
IF,0.817901,0.878086,0.861883,0.722222,0.890432,0.868827,0.876543
,,,,,,,
,ocsvm_cp_seed1,ocsvm_cp_seed2,ocsvm_cp_seed3,ocsvm_cp_seed5,ocsvm_cp_seed8,ocsvm_cp_seed13,ocsvm_cp_seed21
OCSVM,0.865741,0.912809,0.905093,0.820216,0.935957,0.924383,0.902006
AE,0.872685,0.926698,0.91358,0.833333,0.939043,0.93287,0.908951
IF,0.874228,0.908951,0.92284,0.85108,0.898148,0.904321,0.885031
,,,,,,,
,ocsvm_tucker_seed1,ocsvm_tucker_seed2,ocsvm_tucker_seed3,ocsvm_tucker_seed5,ocsvm_tucker_seed8,ocsvm_tucker_seed13,ocsvm_tucker_seed21
OCSVM,0.706019,0.674383,0.673611,0.755401,0.651235,0.683642,0.672068
AE,0.70679,0.677469,0.677469,0.752315,0.656636,0.685957,0.675154
IF,0.718364,0.662809,0.790895,0.689043,0.752315,0.756944,0.699846
